sleep_hours,stress_level,exercise_minutes,screen_time,social_interaction,mood_score,water_intake,risk_level
6.400545721578096,5,45.13581518478917,6.273578400153991,9,6,2,0
7.337027088627829,3,20.81592474887537,5.281733955405844,5,3,9,0
8.398886247809635,10,13.272276211853008,1.9108874941247702,2,3,8,2
4.872451400600452,5,9.748093770508481,8.283117464553445,6,10,6,1
4.358786782028837,7,30.883955085953087,3.884592986195489,9,9,8,0
4.711515528144858,5,35.407805385188986,7.093138325724512,3,1,7,1
8.893876155140774,5,61.430752269017,7.541667922247128,10,7,3,1
6.172212781161329,9,12.5717460209159,6.66831524374631,4,10,7,1
10.837298928502378,3,44.06059475595696,6.939947080663769,10,7,3,0
6.153628602013917,6,24.722001840831688,8.692239503796593,8,8,5,0
7.276826954795555,1,64.32554412685323,4.415169176334056,6,6,5,0
9.313164928851814,10,22.511348908883978,6.3290051800870115,7,8,9,0
10.009139332238684,5,21.871304064301196,5.549789190640328,7,1,2,1
10.092255364954596,8,25.873761934572816,2.320869904355794,4,1,0,2
8.812549345889714,5,41.50678574298077,6.5726666597340175,6,9,9,0
8.536093788717194,9,100.30807889513595,8.502501193049373,9,4,6,1
7.888790423801774,6,2.2922884725624444,8.752668317354388,3,3,6,1
8.167541614249956,8,1.6474564972160362,9.71495441859146,8,6,1,1
6.1732214255072,10,83.201833357945,2.452561750821514,7,10,8,1
5.772701674866539,8,22.64273978185368,9.257255395762483,4,9,6,1
6.994938313883572,3,28.627801986079593,6.36967952872076,10,10,8,0
6.744723066212607,7,19.757944049105248,9.201125014739919,3,4,7,1
6.320157926009087,7,2.9501387029966706,5.210435181609147,7,9,4,0
8.044581171185072,10,43.84209700046897,4.93839904241023,10,5,4,1
8.432957812855767,6,41.2576232983524,3.5694548475462127,9,7,7,0
7.132610329437771,7,11.20605945709307,7.551955132812321,10,3,3,1
9.216295121582892,2,10.968843350045294,7.028952141063498,3,3,7,1
5.287466328799742,9,54.57540877716674,3.765980875539349,10,3,8,2
6.709510811080423,10,2.253257889977611,1.6717264659739994,9,8,4,1
5.924766519095792,10,63.88547328329643,6.830490468646787,8,6,10,1
4.20019507439041,1,8.898120240336151,7.058340733889465,3,9,3,1
6.875978971235951,1,26.967138583184358,4.026096976548468,8,9,9,0
6.8173787374250745,3,82.46343739983674,3.6243431732580755,4,8,5,0
9.270174614863198,3,34.00752736134055,7.311736358292496,6,1,3,1
7.946217526832166,1,16.055076806953096,9.712787396649771,10,6,4,0
5.463719763506193,7,35.09044671859751,5.010019602183869,2,4,7,1
9.781138849501282,4,12.646903449575758,4.240722134554128,8,4,5,0
8.83155054328803,10,9.741106291509512,6.597716927501159,9,3,7,2
7.873146555202924,2,171.26334940522779,7.270506129696142,7,9,6,0
6.660273851725252,10,41.68380876342012,5.271419808215178,8,2,2,1
5.5608411449147805,5,31.045470130059467,10.050182166983905,7,1,9,2
6.4416898358934205,6,13.168623668952737,7.803370244283358,10,10,8,0
8.63312292955628,9,1.5123103970758938,5.237458587936667,4,3,6,1
9.826879458901914,4,0.9464809323822205,2.8150340554435895,1,4,4,1
9.314865292408284,2,24.235284357523696,8.638843575629744,3,4,6,1
6.266725867320589,5,43.06866294359169,8.383862472430145,7,6,8,0
5.320573850066483,3,23.125426388636598,5.394494260076468,7,1,11,1
7.211329370366806,2,55.125007222237386,6.701150915225089,3,1,7,1
4.347340951655722,1,1.0199390960543384,5.699060205034982,1,2,4,2
7.484751571277172,10,13.706798073133482,7.041197762217935,10,4,4,1
6.778596120551997,2,8.117685232557195,3.950100937736636,9,7,3,0
6.300945247197637,6,17.786730378929178,3.664961759846308,6,6,7,0
4.6079453990998065,8,2.25387673759934,7.6217274655210465,7,9,5,2
7.770400159854574,3,92.45939275438796,7.875229687019195,1,7,7,0
6.200948740507133,9,7.5793105246091805,5.018415948756788,1,5,4,1
5.245124746434568,9,76.65000291569208,4.501757848077951,4,6,7,1
3.0,2,16.648192768007686,8.295132904289396,7,10,3,1
6.958727642424045,8,127.05817135722975,4.569474961369642,8,9,5,0
9.658377395004617,10,24.22701720450411,6.1108225119715325,10,1,10,1
9.491888821821805,5,80.13688335006373,5.857170043254693,9,9,6,0
6.314355615120592,4,0.16090037262908274,3.0661881092961614,1,6,7,1
6.096681909457329,10,41.37822853031277,6.384228534157337,4,4,5,0
7.703161384112535,5,70.00699901412618,6.1888139068083206,4,5,3,0
5.502421841217563,4,4.514940611785437,6.720382556203212,3,1,7,2
7.452687849729199,8,3.031954343980385,6.316461739306572,7,7,6,1
8.149120417577036,4,16.57926667316559,10.271374818826745,1,8,3,1
8.840399835826462,10,81.39741823552569,8.32335646264646,9,5,9,1
6.849768885280071,6,23.451914074039294,6.077618000909603,8,2,6,1
6.694489374734551,2,22.48876188064582,6.260478167699078,2,8,8,0
5.683026119865159,5,4.563995630491745,9.52723841550158,2,10,7,1
5.7596794689402095,6,0.023694687637216064,7.726175572010494,8,7,5,1
6.66028166214771,5,49.84406395465411,3.541994279011107,1,10,5,0
7.551048260224267,2,2.7494672917739753,7.897896445614193,7,9,5,0
8.370376939349875,7,30.141350952581845,8.485602164119886,9,4,8,0
5.795231573979483,4,73.81805617721693,9.23543415155157,3,9,7,1
9.239032853439284,8,7.020520463819357,5.1970166367850235,7,4,3,1
6.593314598436147,7,32.83318546556327,5.051099009062065,6,3,6,1
6.967949058477346,7,2.459040539830899,4.116369957105339,7,3,6,1
5.879182481278265,9,27.771688055056945,6.616254928672268,7,10,6,1
3.363639609590588,1,5.371349871947417,7.465735164911399,10,2,5,2
8.326068094541574,10,39.94890852498571,4.9733416266449915,1,10,5,1
8.10526584563865,6,10.75306456036238,5.716369404661678,3,3,9,1
6.57800866432268,6,18.67456755808066,1.8925644087618716,10,8,9,0
7.100486075837308,6,27.44604298094646,9.0188981008053,1,8,4,1
7.773908826556149,6,5.635949581363301,2.870047256999806,5,2,6,1
4.656181214670186,10,40.60178623992724,6.7495595043856085,3,2,11,2
6.206420983980558,7,10.813619722355162,6.476509666744695,1,2,7,1
8.19139701943274,10,32.57430499185094,6.091615937063193,2,10,4,2
5.118565865246126,6,5.16934457945805,6.1375937566793795,10,7,7,1
7.440336898249944,1,34.95387825415351,3.976437648554332,5,6,6,0
4.965127293064892,3,4.1154467449172305,5.343869591611011,3,1,3,2
7.699644973650289,2,16.620162719197705,7.93790130450434,6,2,5,1
6.946537776553774,6,8.518912768222439,8.530311000873272,9,1,5,1
4.577302276141736,8,41.394491588764545,5.15819812285012,6,7,7,2
8.747109031685756,3,9.115766612631253,2.879160939046173,2,6,10,1
5.898112634802926,10,64.0403343341225,4.442652297405907,2,2,4,2
5.7846213444784285,8,66.71882180257151,9.705394189705764,8,2,5,2
7.300853795846415,8,6.561151801034854,4.561711020025548,8,2,6,2
8.722956024143073,5,28.545566488241846,5.805592659480441,6,8,2,0
5.476267271532405,8,2.7541720034342756,8.83182472403965,10,7,7,2
7.092519774771957,6,14.904580120677917,4.9462079893257815,7,1,4,1
7.643224750495859,5,37.48184102213973,5.668929220704647,1,4,11,0
8.039658410894717,9,32.3134429717505,7.588996581512621,9,4,6,0
7.2646623329158375,7,29.400940695003438,9.42361373505901,5,7,8,0
6.449458241375017,8,9.961178574296342,4.708896270610043,9,2,8,1
5.758614669026921,1,14.24565896034966,8.784190488242366,2,4,2,2
7.129215824569562,2,3.259181381176487,5.436942580271357,8,1,4,1
5.39179148202159,8,38.08445473361103,4.228142589070123,7,4,4,2
3.0,9,21.02865532106052,6.4991128606151145,4,1,5,2
7.654839706236501,4,37.00880846497471,3.684863884462806,3,2,6,1
8.355902261629293,10,8.588232901236504,6.944022862925762,4,2,8,1
3.455601346687242,10,11.766320411005617,12.299296022269083,4,10,5,2
5.485403942935093,9,12.203669698299036,8.211201630507388,10,3,8,2
7.928731391507797,4,0.7823863177812583,5.790200724419755,10,8,8,0
10.086243204567548,10,12.51313175333702,8.104403815348867,8,6,7,1
7.031190561513112,10,48.78296415278976,4.13695654276547,4,6,4,1
5.907995588156298,10,68.2778554536648,4.47265072799566,5,9,8,1
6.72565533834274,9,21.90792613627454,5.845670449577471,2,8,6,1
9.062314628722277,7,18.236713498927053,6.1755623996996745,4,2,3,1
6.031053731313197,2,0.9392907424242949,3.413394361580466,7,6,9,0
5.801211990024619,9,63.40964703869591,5.387045015779138,3,1,7,2
6.275884716726951,4,0.3928676265422503,5.710822566027891,1,9,4,1
5.570007087611931,8,86.87665171061603,9.083944695677268,8,4,4,2
7.184005473992193,7,20.154268968119034,3.4133089673303383,8,4,10,0
9.43701768770434,7,12.553523963225183,3.227902918828854,6,9,3,0
7.484618909674044,8,77.39700658924977,6.351417885209133,7,3,6,1
6.621469746810568,1,0.7408014158554657,8.301753205454784,10,5,6,0
6.562283096626684,5,26.126968274271036,7.103186028081031,2,1,4,1
4.655213786955015,2,23.884150127606137,6.6053537868459475,5,6,5,1
8.32466466572074,2,7.427713744343915,5.422783939996938,7,3,5,1
6.883244204480797,1,16.80506837285628,7.352209858589664,9,1,6,1
6.729280129614062,5,31.68935174665118,7.653778439633417,1,10,9,1
11.789661351767291,2,38.96292521907792,5.485378267630647,3,6,4,0
7.44812936254853,4,0.021513473179292603,4.102750979627141,6,10,5,0
5.872313424857223,3,82.86890244674443,4.115755809294381,7,2,5,1
6.360463605691685,3,5.392658979677985,7.757468556095331,6,8,7,0
8.722668563795132,2,7.980765695760418,2.9114533578048896,1,2,5,1
7.1699056158066465,6,9.174299670083801,9.354118350594225,4,4,5,1
4.84258303252395,2,1.156616326550589,5.087748613010794,6,3,9,2
8.378843401862806,8,3.939231670339973,6.619063860608477,8,9,9,1
5.997783871691509,8,128.820303367523,7.4034201159541855,10,2,5,2
9.809946664326318,5,11.359586871505725,4.632628569941829,4,3,7,1
8.620072098571972,10,3.675237207985709,5.080204314689509,7,7,2,1
6.329017156511873,7,3.3947673670453473,6.26394000389115,3,4,7,1
8.921524542602668,4,38.13116539345455,4.292558361568785,8,6,4,0
7.101783265791105,1,57.84153664526777,3.864716473334849,1,3,5,1
8.27916051268333,2,8.909851094132682,4.0444355106405085,4,1,9,0
7.727099225941712,10,0.6339363616837668,8.418292572180423,8,6,4,2
5.73046501751369,10,7.572923675432779,6.795849693430666,10,4,10,1
6.034675251523807,4,1.745266341811084,4.4136658822473045,4,2,5,1
8.544941226371742,1,3.2741939992762683,7.745518912468195,2,7,6,1
6.497837001840189,8,16.943047464808686,4.524489506334236,2,10,7,1
6.394527305137005,9,7.8377627365577665,2.0991755966851864,4,5,4,1
5.5673161309759704,4,21.766756718657064,7.3936179823207056,4,6,8,1
7.635398598390191,10,8.770538819898952,9.292461903619813,2,6,5,1
10.093787378864718,3,84.67218216940765,7.116079343038033,7,9,11,0
5.398700628618591,2,70.9159376522987,2.225326097129831,6,2,10,1
7.036329185009137,5,25.0970957032965,5.952889199558491,3,6,9,1
9.118330833123144,3,13.128369750810345,5.450844000494075,8,9,6,0
6.880537913131428,10,14.39661971061874,6.756424325287785,8,4,6,1
7.678557694374601,7,15.923314304752287,4.305461446262411,1,6,3,0
5.40640970777968,6,39.012233929720125,5.333045499812922,3,7,2,1
7.6424606458114726,1,18.024643248739817,3.159834033954577,5,1,4,1
6.719283602493177,8,58.29071831091825,6.443541564882771,2,5,4,1
8.478594993519794,2,86.52292884666497,3.2342081614549243,5,4,6,0
8.781079077347126,5,12.28176115454503,6.874848971445869,10,10,6,0
10.88434546302792,9,24.6768049729743,4.498905621993903,3,2,6,1
7.869449759820363,8,2.996484266155132,1.0,9,2,9,1
7.48869447487325,2,6.711900989067239,7.587516286198266,1,2,0,1
7.291576452366004,9,16.005727314341016,6.9880800384248,4,7,6,0
6.470250560783968,5,6.927814800961335,8.705884095541398,10,4,5,1
7.507725765192537,10,62.76012140593423,1.8197629856601898,6,6,7,0
6.556897884791455,6,5.169458823296087,4.690900920327234,9,7,4,0
7.252691464404421,3,18.245482098692715,6.263185921123732,3,9,2,0
8.976396303411939,3,27.919239354009715,7.143411786072633,3,2,8,1
5.490186152080538,10,35.31641210933454,3.074232124521136,5,10,4,1
8.709817841693567,8,14.489960762178084,6.862919915454431,7,9,6,1
8.975672601009798,10,60.999434750676315,4.856446182781225,5,5,11,0
6.822897209513382,10,25.20206218231735,2.2898426730265204,8,6,8,1
3.817217651487108,2,17.36819753485879,4.498638025896689,5,6,5,1
6.0882670193583515,2,2.0882407713382065,7.0287542732277135,7,3,6,1
8.945491819841664,5,18.747248029779755,2.373403855267399,6,10,3,0
6.965697906551677,6,51.56684434070849,7.274103679217517,10,7,13,0
5.501046651557633,2,28.59961482867729,6.5667560048035245,2,7,9,1
6.242837618157674,5,53.54276261684313,5.492281845709858,3,8,2,0
8.260930039756829,7,20.43725023158494,2.729604980031502,4,5,7,0
7.8201003523020685,10,3.7826050560034505,2.8901023531317014,5,2,10,2
6.641601851245459,10,0.41201169475974725,5.203036709735291,9,3,10,1
6.449763382277968,8,10.838547178778573,3.7501199562300314,6,9,7,1
6.412362776434267,7,35.91890132319561,5.3324827890187265,1,6,7,0
5.616384723252246,8,46.856584577653344,7.812364314696598,3,8,7,2
9.423063534204163,9,10.518776917612426,5.453957565168144,7,8,2,1
6.51651929618299,5,20.534777449291834,5.39911012453767,8,5,3,0
8.825737781238244,5,16.399745526469218,5.400694448670374,7,1,4,1
9.281974077883678,10,15.85557630152812,8.02680386193008,5,6,4,1
8.497466347221941,4,7.8935362656353165,8.586739774971342,10,7,7,0
6.352569530922928,9,4.3983636647434645,6.843867424347021,8,9,7,1
7.605595135504914,5,6.5703837734124795,6.273183034796785,9,2,8,1
6.963706590413626,2,1.7076643742623752,6.4591252297119235,7,2,6,1
5.644447208904808,10,6.624291124047869,8.855903804506173,9,10,6,2
7.486538922582405,8,0.27730461982669086,6.952505520174442,1,1,10,2
5.231440313260296,7,29.606095875260884,9.04487781951309,9,5,6,1
8.781519082692345,8,11.410390597143524,5.161830296025848,3,2,6,2
6.30307405405241,3,108.51877530246965,3.3288619605971097,6,3,10,0
7.301739483809259,4,6.459616333589823,4.661881032068564,8,2,5,1
7.424931807319213,5,12.731575108943765,4.874406138495937,3,4,4,1
6.611642539443884,6,13.287587683451017,9.209055855472588,4,3,7,1
7.880040702212912,1,0.25462237390073167,7.472827489072027,7,9,5,0
6.287644515066213,4,54.82930147983099,4.725086951364774,7,10,9,0
8.306945946185866,10,0.9755240619160863,7.616822353865395,4,2,7,2
4.981030479629878,5,84.49237388949315,5.7408377778160355,9,7,4,1
7.189569369319618,7,66.78938174972626,9.26910338415393,3,3,11,1
9.908393498587428,5,23.005227118273794,5.332597510621909,8,10,7,0
5.499503013091638,1,23.531278962127807,2.9222214858428233,8,8,3,1
5.983382544212723,7,31.82024605947544,5.626497866998633,4,4,6,1
7.770861774488372,8,14.68415795737075,5.333691335845407,7,4,3,1
7.269372672909397,7,31.2575135520847,3.313546704103363,4,9,9,0
7.525945148910338,4,1.3740432891690835,7.171823514556614,1,3,6,1
7.733780695221495,8,1.6668917169994417,8.849437660634095,1,7,6,1
7.9520822028426545,5,18.332111838967947,3.755031352554268,1,1,8,1
8.664549762934335,10,23.93006152150442,7.945420785844348,2,7,4,2
7.6147279853927685,9,65.62888561495889,4.786738345355724,6,10,6,0
6.638113518072187,10,3.316573577600095,5.9505628867534535,10,2,4,2
8.008860551804098,5,51.888552305190224,5.740455551203082,5,6,10,0
9.849822902342822,1,7.07346767817765,5.950578269862151,2,9,10,0
6.801049380426139,9,15.03040008855923,6.946165343990114,8,6,4,1
5.538206042994037,5,11.420355063653053,3.951634719104531,9,3,4,2
8.660621003930459,6,15.332533360992299,8.586600218212457,7,1,9,1
6.819428254069603,4,4.893061151449342,7.007085513433526,9,4,4,1
3.740995680978946,6,21.009388266663038,7.671165552679454,4,4,3,1
8.271132515725633,8,48.53054320992779,4.4398680941497695,7,8,4,1
6.197007721069116,3,17.476846747820428,3.770452277925506,5,10,6,0
6.864200076543759,5,20.236451026619687,8.365426863748807,5,10,5,0
7.497970495853522,2,56.66812365460133,3.6845015082724015,3,7,2,1
7.2857495196686,2,36.73119600058063,6.298610482450883,9,10,8,0
8.064177725708559,7,20.22707842605704,8.03799166337588,10,7,8,0
6.346770444145235,10,8.939878268159832,5.746396061790281,5,7,7,1
7.769658697264124,10,64.86559108350735,8.340154126059263,6,2,11,2
6.610679983624125,10,25.81293996137865,5.456883392412331,3,9,9,1
8.108215721331254,6,7.498012131885976,3.4451640024379366,10,6,8,0
7.92305122601958,4,9.405169588518152,6.748345082217635,7,2,3,1
5.596841946933107,5,48.756820707198486,6.396592067428907,9,1,6,1
8.628973174262548,1,1.3544891736439917,11.375952487614821,9,1,5,1
6.196054832328928,7,145.19712073613022,4.10978226777396,10,1,6,1
8.212086697421718,8,4.18999135840593,5.496305789341298,10,4,5,1
7.550930970102011,9,47.69913751129315,4.538268759632558,5,4,9,0
9.757275515192685,8,15.064665379735949,5.715030836856408,7,9,11,1
6.6648010264422215,5,20.33098438894513,5.634395135187265,3,1,5,1
6.4760248058227035,3,63.770992938656654,4.255400355878983,6,3,5,0
6.970870591168401,10,15.977375255379641,6.936475219393776,8,3,3,1
6.545230325748587,9,23.13285649648415,5.571712255821072,8,8,6,0
8.199912852913075,6,1.5166910556029212,8.690965935767839,2,2,6,1
4.575534087345118,5,0.07050700511583463,4.702885753422698,6,6,14,1
5.419476371280469,3,8.423174879573182,9.722746142636444,7,4,6,1
5.39829561763121,6,34.23774332166889,6.551748012750298,7,10,7,0
8.425461387960365,3,3.878153530409662,8.542666879170199,3,6,7,1
9.565920058872887,10,3.6230908482427213,6.230906931245736,9,5,10,1
6.843326172193793,6,15.877866545133825,4.438691200288052,2,9,5,0
6.746767415214984,4,31.309837560507166,5.4729581596817365,3,9,9,0
7.105078244669772,2,37.351344095332855,3.2264635783246285,2,1,5,1
8.742817453912286,8,5.896898988145173,5.776932767612985,9,3,5,1
5.608970298714139,4,2.488021296347443,6.34418575226366,4,1,5,2
7.357553474102177,9,84.60149820404283,6.09144559137089,2,6,6,1
8.462796444673645,7,9.060180464061904,8.660314450273727,3,3,5,1
7.751641254909768,2,57.59047803568217,5.701732337874184,4,1,3,1
7.284372424898115,4,59.741040970395616,2.212012814315567,10,6,12,0
8.501569138850712,5,44.42113049918671,13.08813002191956,6,5,4,1
3.0,3,5.547758145065599,4.618782917033354,5,8,4,1
8.016812979296361,9,51.745708585059006,7.937490217582491,3,2,6,2
6.0188864753088644,5,43.9926848755286,2.991506657910358,10,8,4,0
4.254050654715314,2,27.24394751106489,6.490424346936709,8,5,2,1
7.766803899287471,3,12.338551919914085,4.410908383857267,8,8,6,0
9.060487817744438,9,9.135025729149406,1.0,7,10,3,1
6.793827228058462,7,3.899475334994876,5.434380009914907,3,4,4,1
8.429311820804408,2,21.385626867051492,5.8998692835390045,1,4,9,0
9.418417386982968,9,26.403167162984886,5.562228152687666,5,10,4,1
8.972371680376071,4,13.357644249255202,6.4862266965674324,1,4,6,1
9.459946794057089,9,19.35123566468564,5.460983826548298,6,6,5,1
8.113191236607838,2,13.553807252955538,6.138299632273093,7,4,5,0
7.113150458352389,10,30.73349290187455,6.340224003308593,5,9,4,1
4.597051282154247,4,69.45771369173562,5.929643822459131,4,9,2,1
6.630906267805077,5,5.370938703576858,5.6584483355958435,2,3,5,1
5.735130107025713,2,14.409319815371404,4.212692979408786,5,7,8,1
10.25641407624672,10,4.555002141808414,7.188891208008228,9,5,4,1
6.736171281351495,1,29.420379560199788,5.434005305400278,4,9,4,0
7.184807210176729,7,39.154762423770244,5.272348548904201,2,2,6,1
7.8272280640607015,10,80.60895157299639,7.024588621008518,6,3,6,1
7.06540366955868,1,9.808155719766264,6.423916054003127,8,10,14,0
9.542576560646129,8,89.99896012949563,4.603559357556842,2,5,6,1
6.066025957398322,3,1.960571064915034,8.501317285876542,9,5,7,0
7.2919111828558645,10,27.715617576554973,3.6215520301752404,7,10,6,0
5.886294121452927,6,1.76489243607355,3.9370509121785116,2,7,2,1
5.019966233168941,7,67.26564439853651,7.336707935686917,5,8,1,1
6.082346363642072,10,22.63849215680511,9.502271194828886,5,8,10,1
6.944444804427382,1,33.20069631029966,4.845195615541122,7,1,7,1
6.35604666322411,6,53.43775064695581,6.825642745466292,5,1,1,1
5.961368530189216,7,4.886533035090772,3.6152728834632883,6,3,12,1
4.890523804492249,6,1.1806784013775828,4.142029367821389,9,1,6,1
6.875341641056957,4,63.32948850927367,8.264396383441364,3,1,4,1
4.742919438953496,1,11.347169019253702,6.7315260615142725,3,10,3,1
8.140083945534403,9,4.142672594860664,8.326459510281556,8,8,9,1
7.123659629401755,4,18.959374580906946,8.172617508872705,10,1,14,1
4.8136727508026045,7,27.36194588070766,1.8209006137652528,6,9,6,0
6.536186384425205,7,0.9438099157876714,3.608091319888824,10,2,9,1
5.871765391614125,2,9.64319144512514,6.5489516031556185,3,9,7,1
7.478761765628771,1,1.0004954908468777,2.605820038118879,2,7,8,0
9.010675669034717,8,16.35916799791457,3.891389914791842,2,9,4,1
4.187241295531383,8,67.64244121995567,8.853934808820819,2,3,7,2
7.172539118721126,7,121.62905319699676,4.91686824677823,5,1,8,0
6.7598008066500395,8,30.404503640583634,7.420597157242069,5,1,9,1
8.007010114675698,3,5.289147768470735,5.943663459695323,1,10,3,1
7.319794942356534,2,70.88578634609264,4.640127491410766,2,6,3,0
5.872046002391771,7,21.785476044103007,2.6715814545989343,2,7,7,1
6.521419096500073,8,5.008189256372294,6.466604213128755,4,9,5,1
5.805961214794767,1,76.42645020085676,8.909211078137727,7,6,6,1
8.614010707897897,10,42.49877852591934,4.69694504046849,3,5,1,1
7.031967473007914,9,39.4700752225469,6.13719670845772,5,2,8,1
9.851786028629512,4,37.05159539802382,2.9604223932960156,9,2,9,0
6.909008779278069,4,6.707052537834044,4.655649617499906,5,8,3,0
5.937389849634306,3,7.1099231827153835,6.681763318923121,9,1,4,2
4.729428411080759,6,34.97074889772738,7.487431640799625,1,8,7,1
4.295290485616082,1,7.443179216368952,7.111897499916374,9,10,5,1
4.623796085491765,6,17.323480018160616,1.9368973785055266,5,7,9,1
7.400689976517225,2,45.69805771536742,5.086130321730514,8,7,7,0
7.7630875348449,9,45.96771215503612,4.065437779410753,5,5,6,0
4.628213946951799,2,18.113554544491866,5.381943448365913,6,3,9,1
8.342557471114173,7,47.13392343763823,5.77761712902531,8,7,4,0
6.2754084224748405,1,54.72013730589771,8.132703782390475,2,7,12,0
7.220189517978324,7,31.906832304880673,6.5904740733870515,3,7,9,0
9.418330942383136,5,7.779675099540146,8.835663945774169,9,2,5,1
8.345258973798298,8,9.606644721460945,4.60097937114564,5,3,3,2
6.597204028141252,4,11.343137330639017,3.1658468841563554,5,3,4,1
5.663211661877069,10,3.726247633110181,8.910485281640929,9,4,5,2
3.7722768980060426,7,9.571451576979664,6.866910475801263,10,9,5,1
5.92127002113637,6,7.053418254277956,4.513456465282207,3,10,4,2
6.6833046417584585,5,18.22718630944868,6.875645757020574,4,1,6,0
5.519230709273224,4,71.7220200782373,7.670519134398862,7,7,7,0
6.803114549361543,7,3.310532326460397,6.238381626015184,2,7,12,0
7.115277824438152,5,38.21769015441358,4.541927143946924,8,4,6,0
6.662716027287882,5,34.873699947060516,5.117474390288649,5,1,7,1
6.02499612876481,1,3.019621542472083,6.581242995699603,1,3,6,1
7.2529820079500915,2,76.75236108485421,6.397775910711374,3,5,6,0
7.662910974354114,5,25.212700473377435,8.424520115570827,9,2,9,1
5.364401383835731,3,13.563757146012566,5.4481795751959385,5,7,3,1
9.116398569619406,2,42.383904083823374,4.072478803248966,8,10,6,0
6.852117801573607,4,8.926536717428563,11.154108659140064,1,10,5,1
7.028274434417272,4,35.47708856666056,6.348976398975473,7,7,3,0
8.062321634884835,4,1.2156364294074367,7.6685255157790735,7,10,4,0
7.349824196895252,4,54.86665578306484,7.04369674405176,8,5,5,0
8.429704950869867,3,17.83550358255447,6.373148877121778,3,10,3,1
7.430686247802736,7,30.37520509166168,5.544512538513665,1,6,7,0
6.0813439380393435,9,7.501487049153333,1.0,9,1,11,1
7.542255287809152,5,33.90993583106354,3.8735575184043585,1,4,5,0
5.2844106890190075,4,44.383921420392205,6.658238426834589,6,4,7,0
7.162839558664785,2,19.22878024431567,1.0,9,8,4,0
6.950155014033308,2,28.84860201864601,6.1432367854205605,2,2,7,1
6.687824714091191,5,18.28216009039878,7.322461021728647,4,1,6,0
6.807193732841604,7,67.35535592142027,7.6665572342068655,2,7,4,0
4.1772264317535415,10,20.66683789964335,7.196310494929412,4,6,6,1
6.176912638388558,10,55.31850827744998,7.9167839032342275,2,5,5,1
7.1392673517116725,9,48.48663474195473,9.211222766483754,1,8,7,1
7.239784587996101,7,15.854662132384234,8.192235870818369,3,2,4,1
5.458487288611063,5,7.84423499520547,6.39366279780386,8,2,5,2
8.898561761297051,10,15.630427184470694,5.730760290454495,5,9,3,1
5.7007377276782485,10,52.4985014052139,6.2292757491053825,4,1,5,2
8.454185800790105,10,7.748845570000539,5.449003696650562,5,6,4,1
7.640791542807527,6,22.29763614447422,8.23516146449125,6,3,4,1
6.0306590352342955,3,49.211878354200614,7.144200416601975,6,5,7,0
9.662966338914268,5,13.084417203652784,5.237847091106547,5,8,6,0
5.2095447523652805,8,30.834241269574466,8.64817556722419,6,7,3,2
8.378731260415002,1,8.45623205195337,5.416242291930778,9,4,8,0
8.500873477064466,1,3.4717359560709027,4.108456707853445,5,8,5,0
5.994069686385033,7,47.452380664271125,5.978514906698409,6,10,3,1
9.088697950096494,5,3.12645593383416,4.351733032656556,4,2,11,1
6.6249302281015705,5,9.498145787093799,7.872411475074507,3,7,2,1
7.4330404439197855,1,57.95329367719752,4.309135632390049,6,5,3,1
7.390482758156831,9,12.760972483137701,5.769260743578345,5,6,7,1
6.798536887794178,1,108.40798310227404,7.8794149838911824,4,3,11,0
8.216212409739674,5,116.96481579248596,4.575596082829313,5,10,3,1
8.19023308082832,10,9.370557397638771,6.822287066639286,7,7,7,1
4.377202040142729,9,1.2552448663549205,4.053169282991094,1,7,5,2
8.956510364317229,4,36.629834051571244,6.488766254394362,1,2,7,1
4.506262017946488,8,17.98896757304483,7.134493697715044,1,1,6,2
8.548819306512486,6,3.1859207700594494,5.915698936637065,2,10,4,0
8.690057705241376,3,36.881058868607745,6.067052574956638,9,2,3,1
5.363550354677203,4,0.9501356443134061,6.88797164312106,5,8,6,1
6.383778568068123,2,61.25204934177258,5.438982830751061,9,10,4,0
5.341442997271097,1,4.477718679429287,7.779107262159256,5,3,7,2
6.677618454566897,8,4.085311091844701,8.742282094684182,7,4,6,1
6.537948573721388,1,5.795613944788383,4.148430681472757,6,8,6,0
8.16949079840401,1,96.76671170930774,9.534119148915403,2,3,7,1
8.965463119179413,4,35.44378037043263,5.3930244810031285,3,6,5,0
9.093525716184935,10,48.489576350330644,9.988689899439699,5,2,6,2
6.156747960132547,10,15.206750442858233,5.420165828272275,4,3,7,1
6.686167189383208,6,12.298326468222132,7.414757150283941,6,1,6,1
4.4748427116685745,9,8.016155147762664,7.404021223058815,8,9,9,2
5.791194900255717,1,19.65520358589155,5.225376923553295,8,4,8,0
8.447277449646187,7,24.07739485210343,6.145254776358805,3,6,4,1
9.423374235322347,10,29.97182070028745,8.879801112713622,4,7,6,1
5.148476692180116,5,8.916562227798137,5.355635100475988,1,2,7,2
6.1113036112706585,8,89.07509454219513,5.164907867490824,2,8,5,1
6.96039136456161,7,5.581159634951884,3.6930655976277698,9,9,9,0
7.42024173822941,4,101.13737065931186,9.135104440209862,10,10,6,0
5.785594720117531,4,0.44902739870145103,5.038446876990793,10,2,8,2
7.636091566696135,6,19.682808177341418,8.399960435895888,2,5,8,0
6.289240979393626,6,12.16550599867372,4.79729036585805,6,2,7,1
